Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
B,14.32,23.04,50.88,49.91,50.00,,Air,04/09/2020,15:54:19.387,197632.1899
B,14.32,23.04,50.86,49.90,50.00,,Air,04/09/2020,15:54:19.496,197741.236
B,14.32,23.04,50.89,49.93,50.00,,Air,04/09/2020,15:54:19.606,197850.8999
B,14.32,23.04,50.89,49.93,50.00,,Air,04/09/2020,15:54:19.715,197966.233
B,14.32,23.04,50.89,49.93,50.00,,Air,04/09/2020,15:54:19.840,198084.1595
B,14.32,23.04,50.94,49.98,50.00,,Air,04/09/2020,15:54:19.949,198195.4283
B,14.32,23.05,50.94,49.98,50.00,,Air,04/09/2020,15:54:20.059,198303.8327
B,14.32,23.05,50.98,50.02,50.00,,Air,04/09/2020,15:54:20.168,198413.7514
B,14.32,23.05,50.98,50.02,50.00,,Air,04/09/2020,15:54:20.277,198521.7338
B,14.32,23.05,51.03,50.07,50.00,,Air,04/09/2020,15:54:20.387,198631.7519
B,14.32,23.05,51.04,50.08,50.00,,Air,04/09/2020,15:54:20.496,198742.0338
B,14.32,23.05,51.04,50.08,50.00,,Air,04/09/2020,15:54:20.606,198850.1412
B,14.32,23.05,51.05,50.09,50.00,,Air,04/09/2020,15:54:20.715,198960.2316
B,14.32,23.05,51.06,50.09,50.00,,Air,04/09/2020,15:54:20.824,199069.4386
B,14.32,23.05,51.04,50.08,50.00,,Air,04/09/2020,15:54:20.933,199178.3855
B,14.32,23.05,51.04,50.08,50.00,,Air,04/09/2020,15:54:21.043,199287.4082
B,14.32,23.05,51.05,50.09,50.00,,Air,04/09/2020,15:54:21.152,199401.6722
B,14.32,23.05,51.02,50.05,50.00,,Air,04/09/2020,15:54:21.262,199508.6342
B,14.32,23.05,51.02,50.06,50.00,,Air,04/09/2020,15:54:21.371,199615.3042
B,14.32,23.05,51.02,50.06,50.00,,Air,04/09/2020,15:54:21.480,199724.7164
B,14.32,23.06,51.02,50.06,50.00,,Air,04/09/2020,15:54:21.590,199834.3324
B,14.32,23.06,50.99,50.03,50.00,,Air,04/09/2020,15:54:21.699,199943.2652
B,14.32,23.06,50.99,50.03,50.00,,Air,04/09/2020,15:54:21.808,200052.6707
B,14.32,23.06,50.96,50.00,50.00,,Air,04/09/2020,15:54:21.918,200163.9592
B,14.32,23.06,50.97,50.01,50.00,,Air,04/09/2020,15:54:22.027,200272.1651
B,14.32,23.06,50.96,50.00,50.00,,Air,04/09/2020,15:54:22.137,200382.5205
B,14.32,23.06,50.96,50.00,50.00,,Air,04/09/2020,15:54:22.246,200491.3765
B,14.32,23.06,50.93,49.96,50.00,,Air,04/09/2020,15:54:22.355,200599.6585
B,14.32,23.06,50.92,49.96,50.00,,Air,04/09/2020,15:54:22.464,200715.9015
B,14.32,23.06,50.93,49.97,50.00,,Air,04/09/2020,15:54:22.589,200839.5677
B,14.32,23.06,50.93,49.97,50.00,,Air,04/09/2020,15:54:22.699,200948.1506
B,14.32,23.06,50.90,49.94,50.00,,Air,04/09/2020,15:54:22.811,201056.7114
B,14.32,23.06,50.87,49.91,50.00,,Air,04/09/2020,15:54:22.920,201166.6026
B,14.32,23.06,50.87,49.91,50.00,,Air,04/09/2020,15:54:23.029,201273.9105
B,14.32,23.06,50.88,49.91,50.00,,Air,04/09/2020,15:54:23.139,201383.0473
B,14.32,23.06,50.89,49.93,50.00,,Air,04/09/2020,15:54:23.248,201493.2834
B,14.32,23.06,50.89,49.93,50.00,,Air,04/09/2020,15:54:23.357,201603.022
B,14.32,23.06,50.87,49.91,50.00,,Air,04/09/2020,15:54:23.467,201713.6314
B,14.32,23.07,50.86,49.90,50.00,,Air,04/09/2020,15:54:23.576,201822.3247
B,14.32,23.07,50.86,49.90,50.00,,Air,04/09/2020,15:54:23.685,201929.6211
B,14.32,23.07,50.87,49.91,50.00,,Air,04/09/2020,15:54:23.795,202039.6861
B,14.32,23.07,50.87,49.91,50.00,,Air,04/09/2020,15:54:23.904,202148.9637
B,14.32,23.07,50.89,49.93,50.00,,Air,04/09/2020,15:54:24.013,202257.9614
B,14.32,23.07,50.89,49.93,50.00,,Air,04/09/2020,15:54:24.123,202367.7828
B,14.32,23.07,50.93,49.97,50.00,,Air,04/09/2020,15:54:24.232,202477.5404
B,14.29,23.07,24.71,23.88,0.00,,Air,04/09/2020,15:54:24.341,202586.4244
B,14.28,23.07,2.56,2.52,0.00,,Air,04/09/2020,15:54:24.451,202695.6012
B,14.28,23.07,2.56,2.52,0.00,,Air,04/09/2020,15:54:24.560,202805.0749
B,14.29,23.07,0.24,0.23,0.00,,Air,04/09/2020,15:54:24.670,202914.2146
B,14.29,23.07,0.04,0.04,0.00,,Air,04/09/2020,15:54:24.780,203024.2054
B,14.28,23.07,0.02,0.02,0.00,,Air,04/09/2020,15:54:24.890,203135.4748
B,14.28,23.07,0.02,0.02,0.00,,Air,04/09/2020,15:54:24.999,203245.0472
B,14.29,23.07,0.01,0.01,0.00,,Air,04/09/2020,15:54:25.108,203354.2824
B,14.29,23.07,0.01,0.01,0.00,,Air,04/09/2020,15:54:25.218,203461.8051
B,14.29,23.07,0.01,0.01,0.00,,Air,04/09/2020,15:54:25.327,203572.0746
B,14.29,23.07,0.00,0.00,0.00,,Air,04/09/2020,15:54:25.436,203688.0218
B,14.29,23.07,0.00,0.00,0.00,,Air,04/09/2020,15:54:25.561,203806.1202
B,14.29,23.07,0.00,0.00,0.00,,Air,04/09/2020,15:54:25.671,203915.2981
B,14.29,23.07,0.00,0.00,0.00,,Air,04/09/2020,15:54:25.780,204024.3371
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:25.889,204143.4435
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.014,204259.0671
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.124,204368.6246
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.233,204478.4242
B,14.29,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.342,204587.1593
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.452,204695.9492
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.561,204806.5386
B,14.28,23.08,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.670,204915.1689
B,14.28,23.09,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.780,205024.779
B,14.29,23.09,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.889,205133.8396
B,14.28,23.09,0.00,0.00,0.00,,Air,04/09/2020,15:54:26.999,205245.3515
B,14.28,23.09,0.00,0.00,0.00,,Air,04/09/2020,15:54:27.108,205352.4196
B,14.28,23.09,0.00,0.00,0.00,,Air,04/09/2020,15:54:27.217,205461.3442
B,14.28,23.10,0.00,0.00,0.00,,Air,04/09/2020,15:54:27.327,205572.3687
B,14.28,23.10,0.00,0.00,0.00,,Air,04/09/2020,15:54:27.436,205680.9069
